IMG_PATH,NOME_FOTO,UTM_E,UTM_N,TIPO_HABIT
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_031443_6_BC0030VB0082.tif,FT_20240415_031443_6_BC0030VB0082.tif,351486.0,7486164.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_051920_3_BC0030VB0082.tif,FT_20240415_051920_3_BC0030VB0082.tif,351498.0,7486134.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_045150_6_BC0030VB0082.tif,FT_20240415_045150_6_BC0030VB0082.tif,351498.0,7486136.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_051919_0_BC0030VB0082.tif,FT_20240415_051919_0_BC0030VB0082.tif,351500.0,7486134.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_045152_0_BC0030VB0082.tif,FT_20240415_045152_0_BC0030VB0082.tif,351500.0,7486136.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143604_0_BC0030VB0082.tif,FT_20240415_143604_0_BC0030VB0082.tif,351570.0,7485992.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143604_0_BC0030VB0082.tif,FT_20240415_143604_0_BC0030VB0082.tif,351570.0,7485994.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143604_3_BC0030VB0082.tif,FT_20240415_143604_3_BC0030VB0082.tif,351570.0,7485996.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142933_3_BC0030VB0082.tif,FT_20240415_142933_3_BC0030VB0082.tif,351570.0,7486000.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153419_0_BC0030VB0082.tif,FT_20240415_153419_0_BC0030VB0082.tif,351572.0,7485984.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153419_3_BC0030VB0082.tif,FT_20240415_153419_3_BC0030VB0082.tif,351572.0,7485986.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_150826_0_BC0030VB0082.tif,FT_20240415_150826_0_BC0030VB0082.tif,351572.0,7485988.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143605_3_BC0030VB0082.tif,FT_20240415_143605_3_BC0030VB0082.tif,351572.0,7485992.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143605_3_BC0030VB0082.tif,FT_20240415_143605_3_BC0030VB0082.tif,351572.0,7485994.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143605_6_BC0030VB0082.tif,FT_20240415_143605_6_BC0030VB0082.tif,351572.0,7485996.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142932_0_BC0030VB0082.tif,FT_20240415_142932_0_BC0030VB0082.tif,351572.0,7486000.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142932_0_BC0030VB0082.tif,FT_20240415_142932_0_BC0030VB0082.tif,351572.0,7486002.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153417_6_BC0030VB0082.tif,FT_20240415_153417_6_BC0030VB0082.tif,351574.0,7485982.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153418_0_BC0030VB0082.tif,FT_20240415_153418_0_BC0030VB0082.tif,351574.0,7485984.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153418_0_BC0030VB0082.tif,FT_20240415_153418_0_BC0030VB0082.tif,351574.0,7485986.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_150827_3_BC0030VB0082.tif,FT_20240415_150827_3_BC0030VB0082.tif,351574.0,7485988.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143606_6_BC0030VB0082.tif,FT_20240415_143606_6_BC0030VB0082.tif,351574.0,7485992.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143607_0_BC0030VB0082.tif,FT_20240415_143607_0_BC0030VB0082.tif,351574.0,7485994.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143607_0_BC0030VB0082.tif,FT_20240415_143607_0_BC0030VB0082.tif,351574.0,7485996.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142930_6_BC0030VB0082.tif,FT_20240415_142930_6_BC0030VB0082.tif,351574.0,7486000.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142931_0_BC0030VB0082.tif,FT_20240415_142931_0_BC0030VB0082.tif,351574.0,7486002.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_154056_0_BC0030VB0082.tif,FT_20240415_154056_0_BC0030VB0082.tif,351576.0,7485980.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153416_3_BC0030VB0082.tif,FT_20240415_153416_3_BC0030VB0082.tif,351576.0,7485982.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153416_6_BC0030VB0082.tif,FT_20240415_153416_6_BC0030VB0082.tif,351576.0,7485984.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153416_6_BC0030VB0082.tif,FT_20240415_153416_6_BC0030VB0082.tif,351576.0,7485986.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_150829_0_BC0030VB0082.tif,FT_20240415_150829_0_BC0030VB0082.tif,351576.0,7485988.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143608_3_BC0030VB0082.tif,FT_20240415_143608_3_BC0030VB0082.tif,351576.0,7485992.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143608_3_BC0030VB0082.tif,FT_20240415_143608_3_BC0030VB0082.tif,351576.0,7485994.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143608_3_BC0030VB0082.tif,FT_20240415_143608_3_BC0030VB0082.tif,351576.0,7485996.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142929_6_BC0030VB0082.tif,FT_20240415_142929_6_BC0030VB0082.tif,351576.0,7486000.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142929_6_BC0030VB0082.tif,FT_20240415_142929_6_BC0030VB0082.tif,351576.0,7486002.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_154057_3_BC0030VB0082.tif,FT_20240415_154057_3_BC0030VB0082.tif,351578.0,7485978.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_154057_3_BC0030VB0082.tif,FT_20240415_154057_3_BC0030VB0082.tif,351578.0,7485980.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153415_3_BC0030VB0082.tif,FT_20240415_153415_3_BC0030VB0082.tif,351578.0,7485982.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153415_3_BC0030VB0082.tif,FT_20240415_153415_3_BC0030VB0082.tif,351578.0,7485984.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153415_3_BC0030VB0082.tif,FT_20240415_153415_3_BC0030VB0082.tif,351578.0,7485986.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_150830_3_BC0030VB0082.tif,FT_20240415_150830_3_BC0030VB0082.tif,351578.0,7485988.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143609_6_BC0030VB0082.tif,FT_20240415_143609_6_BC0030VB0082.tif,351578.0,7485992.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143609_6_BC0030VB0082.tif,FT_20240415_143609_6_BC0030VB0082.tif,351578.0,7485994.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143609_6_BC0030VB0082.tif,FT_20240415_143609_6_BC0030VB0082.tif,351578.0,7485996.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142928_3_BC0030VB0082.tif,FT_20240415_142928_3_BC0030VB0082.tif,351578.0,7486000.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_142928_3_BC0030VB0082.tif,FT_20240415_142928_3_BC0030VB0082.tif,351578.0,7486002.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_154058_6_BC0030VB0082.tif,FT_20240415_154058_6_BC0030VB0082.tif,351580.0,7485978.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_154058_6_BC0030VB0082.tif,FT_20240415_154058_6_BC0030VB0082.tif,351580.0,7485980.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153414_0_BC0030VB0082.tif,FT_20240415_153414_0_BC0030VB0082.tif,351580.0,7485982.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153414_0_BC0030VB0082.tif,FT_20240415_153414_0_BC0030VB0082.tif,351580.0,7485984.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_150831_6_BC0030VB0082.tif,FT_20240415_150831_6_BC0030VB0082.tif,351580.0,7485988.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143610_6_BC0030VB0082.tif,FT_20240415_143610_6_BC0030VB0082.tif,351580.0,7485992.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143611_0_BC0030VB0082.tif,FT_20240415_143611_0_BC0030VB0082.tif,351580.0,7485994.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_154059_6_BC0030VB0082.tif,FT_20240415_154059_6_BC0030VB0082.tif,351582.0,7485978.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_154059_6_BC0030VB0082.tif,FT_20240415_154059_6_BC0030VB0082.tif,351582.0,7485980.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153412_6_BC0030VB0082.tif,FT_20240415_153412_6_BC0030VB0082.tif,351582.0,7485982.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_153412_6_BC0030VB0082.tif,FT_20240415_153412_6_BC0030VB0082.tif,351582.0,7485984.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_150833_0_BC0030VB0082.tif,FT_20240415_150833_0_BC0030VB0082.tif,351582.0,7485988.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240414_0030VB0082/FT_20240415_143612_0_BC0030VB0082.tif,FT_20240415_143612_0_BC0030VB0082.tif,351582.0,7485996.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102013_3_BC0030VB0083.tif,FT_20240416_102013_3_BC0030VB0083.tif,351596.0,7485794.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102013_6_BC0030VB0083.tif,FT_20240416_102013_6_BC0030VB0083.tif,351596.0,7485796.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092538_0_BC0030VB0083.tif,FT_20240416_092538_0_BC0030VB0083.tif,351596.0,7485800.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091900_3_BC0030VB0083.tif,FT_20240416_091900_3_BC0030VB0083.tif,351596.0,7485806.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091900_3_BC0030VB0083.tif,FT_20240416_091900_3_BC0030VB0083.tif,351596.0,7485808.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091900_3_BC0030VB0083.tif,FT_20240416_091900_3_BC0030VB0083.tif,351596.0,7485810.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102012_3_BC0030VB0083.tif,FT_20240416_102012_3_BC0030VB0083.tif,351598.0,7485794.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102012_3_BC0030VB0083.tif,FT_20240416_102012_3_BC0030VB0083.tif,351598.0,7485796.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092539_3_BC0030VB0083.tif,FT_20240416_092539_3_BC0030VB0083.tif,351598.0,7485800.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092539_3_BC0030VB0083.tif,FT_20240416_092539_3_BC0030VB0083.tif,351598.0,7485802.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092539_6_BC0030VB0083.tif,FT_20240416_092539_6_BC0030VB0083.tif,351598.0,7485804.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091859_3_BC0030VB0083.tif,FT_20240416_091859_3_BC0030VB0083.tif,351598.0,7485806.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091859_3_BC0030VB0083.tif,FT_20240416_091859_3_BC0030VB0083.tif,351598.0,7485808.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091859_3_BC0030VB0083.tif,FT_20240416_091859_3_BC0030VB0083.tif,351598.0,7485810.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102011_0_BC0030VB0083.tif,FT_20240416_102011_0_BC0030VB0083.tif,351600.0,7485794.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102011_0_BC0030VB0083.tif,FT_20240416_102011_0_BC0030VB0083.tif,351600.0,7485796.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092540_6_BC0030VB0083.tif,FT_20240416_092540_6_BC0030VB0083.tif,351600.0,7485800.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092540_6_BC0030VB0083.tif,FT_20240416_092540_6_BC0030VB0083.tif,351600.0,7485802.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092541_0_BC0030VB0083.tif,FT_20240416_092541_0_BC0030VB0083.tif,351600.0,7485804.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091858_0_BC0030VB0083.tif,FT_20240416_091858_0_BC0030VB0083.tif,351600.0,7485806.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091858_0_BC0030VB0083.tif,FT_20240416_091858_0_BC0030VB0083.tif,351600.0,7485808.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091858_0_BC0030VB0083.tif,FT_20240416_091858_0_BC0030VB0083.tif,351600.0,7485810.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102010_3_BC0030VB0083.tif,FT_20240416_102010_3_BC0030VB0083.tif,351602.0,7485790.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102009_6_BC0030VB0083.tif,FT_20240416_102009_6_BC0030VB0083.tif,351602.0,7485794.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102009_6_BC0030VB0083.tif,FT_20240416_102009_6_BC0030VB0083.tif,351602.0,7485796.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092542_0_BC0030VB0083.tif,FT_20240416_092542_0_BC0030VB0083.tif,351602.0,7485800.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092542_0_BC0030VB0083.tif,FT_20240416_092542_0_BC0030VB0083.tif,351602.0,7485802.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092542_3_BC0030VB0083.tif,FT_20240416_092542_3_BC0030VB0083.tif,351602.0,7485804.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091856_6_BC0030VB0083.tif,FT_20240416_091856_6_BC0030VB0083.tif,351602.0,7485806.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091856_6_BC0030VB0083.tif,FT_20240416_091856_6_BC0030VB0083.tif,351602.0,7485808.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091857_0_BC0030VB0083.tif,FT_20240416_091857_0_BC0030VB0083.tif,351602.0,7485810.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102009_3_BC0030VB0083.tif,FT_20240416_102009_3_BC0030VB0083.tif,351604.0,7485790.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102008_3_BC0030VB0083.tif,FT_20240416_102008_3_BC0030VB0083.tif,351604.0,7485792.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102008_3_BC0030VB0083.tif,FT_20240416_102008_3_BC0030VB0083.tif,351604.0,7485794.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_102008_3_BC0030VB0083.tif,FT_20240416_102008_3_BC0030VB0083.tif,351604.0,7485796.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092543_3_BC0030VB0083.tif,FT_20240416_092543_3_BC0030VB0083.tif,351604.0,7485800.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092543_3_BC0030VB0083.tif,FT_20240416_092543_3_BC0030VB0083.tif,351604.0,7485802.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_092543_3_BC0030VB0083.tif,FT_20240416_092543_3_BC0030VB0083.tif,351604.0,7485804.0,Banco de Coral
/mnt/AWS/projeto-ia-submarina/ia-frente-ambiental/NOAA-AUV/ESPADARTE/6000702270/COM20240425/RUN_20240415_0030VB0083/FT_20240416_091855_3_BC0030VB0083.tif,FT_20240416_091855_3_BC0030VB0083.tif,351604.0,7485806.0,Banco de Coral
