id,os,os_physical,os_count,group,group_physical,group_count,desc,date,class,un,un_physical,un_count,field_number,field_location,field_location_physical,field_location_count,depth,suit,shipment,company,company_physical,company_count,resource,resource_physical,resource_count,vessel,vessel_physical,vessel_count,relatbar,n1710,files_count,files_size,files_missing_count,files_missing_size,files_oldest,files_newest,inventory_first,inventory_newest,files_missing_lastseen,bucket,bucket_physical,bucket_count,base,folder,path
107003,6000777956,6397,2,ANC,4,4367,Desinstalacao de estaca - BOP ancorado (ESTACA #4) 7-MRL-64D-RJS SS-81,2025-07-31,Desinstalação de estaca - BOP ancorado,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-64D-RJS,735,46,850,7-MRL-64D-RJS,Abandonos 2022,C-Innovation,0,8714,AHTS,9,3727,Bram Atlas,86,306,BAMRL25-054,,0,0.0,89,184966081266.0,2025-08-25,2025-08-29,2025-08-27,2025-08-30,2025-09-03,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000777956,sistemas-ancoragem/recursos-embarcacoes/empresa-c-innovation/embarcacao-ahts-bram-atlas/2025/7-MRL-64D-RJS/DESINSTALAÇÃO DE ESTACA - BOP ANCORADO (ESTACA #4) - 7MRL-64D-RJS/OS006000777956/
103699,6000759703,9344,1,ESC,33,3944,Inspecao PIDF-4 (ESC) IA_FPCMC/8-TUP-126D-RJS S-54 bombordo / FPSO Cidade de Marica,2025-03-12,Inspeção PIDF-4 (ESC),UN-BS -  EDISA II Sa,58,9299,120,FPSO CIDADE DE MARICA,358,280,0,Icpi dutos fpcmc,FPSO Cidade de Marica / 2025,ry,14,2038,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,20,2010511659.0,0,0.0,2025-06-11,2025-06-11,2025-06-12,2025-06-12,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,2025-06-11-OS006000759703-RL-006000759703-RY-FPCMC-S54-2025,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ry/2025/MEDICAO-06/2025-06-11-OS006000759703-RL-006000759703-RY-FPCMC-S54-2025/
109381,6000716157,4832,1,MER,10,7445,"Inspecao diferenciada PIDR-8 interligacao [OL 4"" ANM EP-5/PEP-1] face 1 / PEP-01",2024-03-27,Inspeção diferenciada PIDR-8,UN-RNCE  SEDE - Nata,64,409,383,PEP-01,651,15,45,Inspecoes PIDR-8,PEP-01/2024,Fugro,25,2680,RSV,27,25342,Fugro Aquarius,121,579,FAEP25-140,,238,175826426992.0,0,0.0,2025-10-24,2025-11-19,2025-10-25,2025-11-20,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000716157-FAEP25-140,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-fugro/rsv-fugro-aquarius/2025/QUINZENA22-23-10-AO-05-11/OS006000716157-FAEP25-140/
60606,6000673705,32995,1,ANC,4,4367,Inspecao de linhas de ancoragem linha #12 / FPSO anita garibaldi,2023-03-17,Inspeção de linhas de ancoragem,UN-BC - SEDE  Bacia,56,20428,683,FPSO ANITA GARIBALDI,242,234,670,FPSO anita garibaldi,[1O oleo - FPSO anita garibaldi 9-MRL-231DA-RJS],Oceaneering,3,1695,AHTS,9,3727,Normand Sagaris,157,299,NSSmrl23-268,,1,809538.0,53,2015111904.0,2023-05-18,2024-01-19,2023-05-21,2024-01-21,2024-01-21,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000673705,sistemas-ancoragem/recursos-embarcacoes/empresa-oceaneering/embarcacao-ahts-normand-sagaris/2023/Anita Garibaldi/INSPEÇÃO DE LINHAS DE ANCORAGEM Linha #12  FPSO ANITA GARIBALDI/OS006000673705/
101674,6000755868,9268,2,ANC,4,4367,Inspecao de linhas de ancoragem - trecho profundo #LINHA 04 / P-71,2025-02-05,Inspeção de linhas de ancoragem - trecho profundo,UN-BS -  EDISA II Sa,58,9299,2000,P-71,308,296,2010,Inspecoes de linha de ancoragem P-71,P-71 / 2025,OceanPact,32,2862,RSV,27,25342,Austral Abrolhos,110,1272,AAITP25-107,,0,0.0,82,12583035516.0,2025-04-27,2025-04-29,2025-04-27,2025-04-30,2025-06-14,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000755868,sistemas-ancoragem/recursos-embarcacoes/empresa-oceanpact/rsv-austral-abrolhos/2025/P-71/INSPEÇÃO-DE-LINHA-ANCORAGEM_ESCOPO-PROFUNDO_LINHA#04/OS006000755868/
101399,6000759417,11114,1,DOF,5,4684,Insp. dif. - escape de gas 9-RO-80D-RJS/8-RO-81HP-RJS / P-54,2025-03-11,Insp. dif. - escape de gás,UN-ES - SEDE  Espíri,57,10101,881,P-54,194,703,1400,Icpi equipamento,P-54 / 2025,DOF,5,8910,DSV,67,778,Skandi Achiever,154,778,SACRO25-218,,51,4840093095.0,0,0.0,2025-04-22,2025-04-22,2025-04-23,2025-04-23,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,08-OS006000759417-SACRO25-218,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/dsv-skandi-achiever/2025/QUINZENA33-16-04-AO-29-04/08-OS006000759417-SACRO25-218/
93470,6000698469,17098,3,MIS,7,6571,Abertura de conexao UEH X ANM 7-MRL-226HP-RJS P-20,2023-10-26,Abertura de conexão,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-226HP-RJS,449,26,689,7-MRL-226HP-RJS,P-20,C-Innovation,0,8714,RSV,27,25342,Normand Poseidon,102,533,NPMRL24-017,,30,26116640143.0,0,0.0,2024-10-24,2024-11-13,2024-10-25,2024-11-14,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000698469-NPMRL24-017,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-normand-poseidon/2024/QUINZENA17-06-09-AO-19-09/OS006000698469-NPMRL24-017/
84778,6000705904,23422,1,MIS,7,6571,Teste de integridade do anular - PIADF TR9002231 / IG_LL-76 anel coletor / P-67,2023-12-27,Teste de integridade do anular - PIADF,UN-BS -  EDISA II Sa,58,9299,120,P-67,254,470,0,Insp. ferr. anular alagado (PIADF) P-67,P-67 / 2024,C-Innovation,0,8714,RSV,27,25342,Santos Service,76,650,SSLL24-036,,38,27919037054.0,0,0.0,2024-03-19,2024-03-20,2024-03-24,2024-03-24,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000705904-SSLL24-036,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-santos-service/2024/QUINZENA05-01-03-AO-14-03/OS006000705904-SSLL24-036/
95250,6000727388,15721,2,MIS,7,6571,Inspecao diferenciada - visual limp.conec. e METR.LPO 0430043(LADO ANM) 7-MRL-10-RJS P-20,2024-07-08,Inspeção diferenciada - visual,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-10-RJS,1327,29,689,7-MRL-10-RJS,P-20,Subsea7,8,2170,,,0,Seven Waves,143,147,WMRL24-057,,36,5702353379.0,0,0.0,2024-12-04,2024-12-04,2024-12-05,2024-12-05,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000727388 - INSPEÇÃO DIFERENCIADA - VISUAL LIMP.CONEC. E METR.LPO 0430043(LADO ANM)  7-MRL-10-RJS  P-20,interligacao-submarina/recursos-embarcacoes/empresa-subsea7/embarcacao-seven-waves/OS006000727388 - INSPEÇÃO DIFERENCIADA - VISUAL LIMP.CONEC. E METR.LPO 0430043(LADO ANM)  7-MRL-10-RJS  P-20/
90641,6000707707,17437,6,MER,10,7445,Inspecao de jaqueta insp. de jaqueta nivel III - etapa 01 / PCM-05,2024-01-11,Inspeção de jaqueta,UN-SEAL  SEDE - Arm.,61,353,214,PCM-05,1449,25,20,Inspecao de jaquetas,PCM-05 / 2024,Oceânica,2,5281,SDSV,20,4015,Oceanica Subv,107,264,,,9,14153323.0,0,0.0,2024-08-19,2024-08-19,2024-08-25,2024-08-25,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000707707-PE-PCM-5-JAQUETA-2024-08-12-OCE.pdf,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sdsv-oceanica-subv/2024/QUINZENA09-30-07-AO-12-08/OS006000707707-PE-PCM-5-JAQUETA-2024-08-12-OCE.pdf/
83985,6000650546,23878,1,MER,10,7445,Insp final casco - MPE - chapeamento costado - zona 6 / P-35,2022-09-06,Insp final casco - MPE - chapeamento,UN-BC - SEDE  Bacia,56,20428,682,P-35,240,445,850,Ciclo de renovacao,P-35 / 2023,OceanPact,32,2862,RSV,27,25342,Parcel das Timbebas,150,547,PDTMRL24-047,,8,2494251092.0,0,0.0,2024-03-04,2024-03-10,2024-03-10,2024-03-17,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000650546-PDTMRL24-047,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanpact/rsv-parcel-das-timbebas/2024/QUINZENA04-22-02-AO-06-03/OS006000650546-PDTMRL24-047/
58645,6000669289,33951,1,MIS,7,6571,Dragagem TR90019A2 IG1 - Neptune / 9-MRO-5-RJS FPSO Pioneiro de Libra,2023-02-01,Dragagem,UN-BS -  EDISA II Sa,58,9299,1132,9-MRO-5-RJS,540,48,1966,9-MRO-5-RJS,9-MRO-5-RJS,DOF,5,8910,MPSV,17,1477,Skandi Salvador,119,626,SALMRO23-083,,167,152538120031.0,0,0.0,2023-04-24,2023-04-24,2023-04-30,2023-04-30,,instalacoes-equipamentos-submarinos,54,498,recursos-embarcacoes,OS006000669289-SALMRO23-083,instalacoes-equipamentos-submarinos/recursos-embarcacoes/empresa-dof/mpsv-skandi-salvador/2023/DRAGAGEM/OS006000669289-SALMRO23-083/
65458,6000681804,31175,1,EQS,19,6769,Desinstalacao de capa bundle cats 3-RJS-745,2023-05-24,Desinstalação de capa,2908,60,1305,1132,3-RJS-745,472,23,2086,3-RJS-745,3-RJS-745,DOF,5,8910,MPSV,17,1477,Skandi Salvador,119,626,SALMRO23-143,,120,115651410528.0,0,0.0,2023-07-02,2023-07-02,2023-07-09,2023-07-09,,instalacoes-equipamentos-submarinos,54,498,recursos-embarcacoes,2-OS006000681804-SALMRO23-143,instalacoes-equipamentos-submarinos/recursos-embarcacoes/empresa-dof/mpsv-skandi-salvador/2023/DESINSTALACAO DE CAPA BUNDLE/2-OS006000681804-SALMRO23-143/
96979,6000706754,14419,1,EQS,19,6769,Limpeza de HUB MCV-P IA 8-MRL-232D-RJS FPSO anita garibaldi,2024-01-04,Limpeza de HUB,UN-BC - SEDE  Bacia,56,20428,682,8-MRL-232D-RJS,682,58,646,Ia / 8-MRL-232D-RJS,MRL-REVIT-M1| BRAVA-I1| 8-MRL-232D-RJS / FPSO anita garibaldi,Subsea7,8,2170,,,0,Seven Waves,143,147,WMRL24-102,,35,23459044092.0,0,0.0,2025-01-13,2025-01-13,2025-01-14,2025-01-14,,interligacao-submarina,30,3909,recursos-embarcacoes,OS006000706754 - LIMPEZA DE HUB MCV-P IA   8-MRL-232D-RJS  FPSO ANITA GARIBALDI,interligacao-submarina/recursos-embarcacoes/empresa-subsea7/embarcacao-seven-waves/OS006000706754 - LIMPEZA DE HUB MCV-P IA   8-MRL-232D-RJS  FPSO ANITA GARIBALDI/
63596,6000675359,31764,1,SEL,36,1938,Instalacao de SASMIC - 9-BUZ-41-RJS,2023-03-31,Instalação de SASMIC,BUZIOS/PRODUÇÃO - SE,59,4755,1057,9-BUZ-41-RJS,753,17,1993,9-BUZ-41-RJS,9-BUZ-41-RJS,C-Innovation,0,8714,RSV,27,25342,Paulo Cunha,101,1009,PCBUZ23-123,,14,959101039.0,0,0.0,2023-05-23,2023-05-24,2023-05-28,2023-05-28,2023-06-18,iesub-rsv,31,4310,recursos-embarcacoes,OS006000675359-PCBUZ23-123,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-paulo-cunha/2023/INSTALACAO-DE-SASMIC/OS006000675359-PCBUZ23-123/
89174,6000723037,20272,2,ANC,4,4367,Inspecao de linhas de ancoragem (POS HOOK-UP) (LINHA 22) / FPSO marechal duque de caxias,2024-05-24,Inspeção de linhas de ancoragem,2908,60,1305,2001,FPSO MARECHAL DUQUE DE CAXIAS,273,147,2070,FPSO marechal duque de caxias - mero 3,FPSO marechal duque de caxias,DOF,5,8910,AHTS,9,3727,Skandi Fluminense,109,284,SKmro24-392,,124,36168452746.0,0,0.0,2024-07-09,2024-07-09,2024-07-14,2024-07-14,,sistemas-ancoragem,16,4859,recursos-embarcacoes,6000723037,sistemas-ancoragem/recursos-embarcacoes/empresa-dof/embarcacao-ahts-skandi-fluminense/2024/FPSO-MARECHAL-DUQUE-DE-CAXIAS/INSPECAO-DE-LINHAS-DE-ANCORAGEM_ESCOPO-PROFUNDO_LINHA#22/6000723037/
81410,6000641775,25112,1,MER,10,7445,Inspecao de classe - final de ciclo CVI anel anterior BB (FUNDO) / P-19,2022-06-13,Inspeção de classe - final de ciclo,UN-BC - SEDE  Bacia,56,20428,682,P-19,250,488,748,P-19,Inspecoes de classe UN-BC 2021,Oceânica,2,5281,FRENTE-UNIDADE-ESTACIONARIA-PRODUCAO,42,1647,FUEP,89,1647,,,7,65117931.0,0,0.0,2024-02-01,2024-07-30,2024-02-04,2024-08-04,,manutencao-inspecao-submarina,26,29290,frente-unidade-estacionaria-producao-fuep,2024-01-03-OS6000641775-P-19-CVI-ANEL-FUNDO-ANTERIOR-MEIA-NAU-BB-OCE,manutencao-inspecao-submarina/frente-unidade-estacionaria-producao-fuep/empresa-oceanica/fuep-diverless/2024/MEDICAO-01/2024-01-03-OS6000641775-P-19-CVI-ANEL-FUNDO-ANTERIOR-MEIA-NAU-BB-OCE/
77310,6000682144,27238,1,DOF,5,4684,Inspecao diferenciada - visual 7-MRL-86D-RJS 7-MRL-86D-RJS P-37,2023-05-26,Inspeção diferenciada - visual,UN-BC - SEDE  Bacia,56,20428,682,7-MRL-86D-RJS,1671,5,928,Icpi DOF equipamentos,P-37 / 2023,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCMRL23-633,,656,21339335687.0,1,5191983.0,2023-11-16,2023-11-24,2023-11-19,2023-11-26,2023-11-19,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,05-OS006000682144-SKCMRL23-633,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2023/QUINZENA65-02-11-AO-15-11/05-OS006000682144-SKCMRL23-633/
86152,6000709701,13906,3,ANC,4,4367,Recolhimento de materiais no ALTEMP/ALSUB sistema ID 1216,2024-01-26,Recolhimento de materiais no ALTEMP/ALSUB,UN-BC - SEDE  Bacia,56,20428,0,ALSUB,688,150,0,Recolhimento sistemas de ancoragem ALSUB,Recolhimento sistemas de ancoragem ALSUB/ALTEMP,C-Innovation,0,8714,AHTS,9,3727,Bram Titan,68,228,BTALT24-038,,24,171242630310.0,0,0.0,2024-04-19,2024-04-25,2024-04-21,2024-04-28,,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000709701,sistemas-ancoragem/recursos-embarcacoes/empresa-c-innovation/embarcacao-ahts-bram-titan/OPERAÇÕES/ALTEMP/OUTROS-RECOLHIMENTO-DE-MATERIAIS-NO-ALTEMP-ALSUB/OS006000709701/
96355,6000724351,13169,12,CRD,12,2914,Intervencao em equipamentos instalados reposicionamento BIG campanula ATP-1 / P-70,2024-06-10,Intervenção em equipamentos instalados,UN-BS -  EDISA II Sa,58,9299,1104,P-70,277,512,2300,Operacao equip. submarinos P-70,P-70 / 2024,C-Innovation,0,8714,RSV,27,25342,Bram Spirit,123,644,BSATP24-149,,1238,144490744358.0,0,0.0,2024-12-31,2025-01-13,2025-01-01,2025-01-14,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000724351-BSATP24-149,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-bram-spirit/2024/QUINZENA26-18-12-A-01-01/OS006000724351-BSATP24-149/
106252,6000741552,7337,7,OCP,29,1107,Corte de equipamento no CLF (CONTINGENCIA) 7-RO-86HP-RJS NS-43,2024-10-21,Corte de equipamento,UN-ES - SEDE  Espíri,57,10101,881,7-RO-86HP-RJS,632,63,1660,7-RO-86HP-RJS,Abandonos 2022,Sapura,6,1676,PLSV,35,3305,Sapura Topazio,91,303,STRO25-046,,519,41973088547.0,0,0.0,2025-08-08,2025-08-10,2025-08-09,2025-08-14,,interligacao-submarina,30,3909,recursos-embarcacoes,006000741552-P-54-7-RO-86HP-RJS,interligacao-submarina/recursos-embarcacoes/empresa-sapura/plsv-sapura-topazio/006000741552-P-54-7-RO-86HP-RJS/
94127,6000732134,16588,2,MIS,7,6571,Dragagem PO_BR-060HP/P-43 / P-43,2024-08-16,Dragagem,UN-BC - SEDE  Bacia,56,20428,118,P-43,184,861,800,2.3 - inspecao de dutos,P-43 / 2024,C-Innovation,0,8714,RSV,27,25342,Bram Bravo,95,851,BBBR24-194,,94,134422564800.0,0,0.0,2024-11-09,2024-11-22,2024-11-10,2024-11-23,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000732134-BBBR24-194,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-bram-bravo/2024/QUINZENA22-29-10-AO-11-11/OS006000732134-BBBR24-194/
102286,6000764235,10459,1,LBR,38,349,Investigacao de anomalias em equipamentos estanqueidade IQ1 UDEH-AS-05 7-MRO-24D-RJS FPSO alexandre de gusmao,2025-04-22,Investigação de anomalias em equipamentos,2908,60,1305,1132,7-MRO-24D-RJS,993,26,2043,7-MRO-24D-RJS,7-MRO-24D-RJS / FPSO alexandre de gusmao,AKOFS,1,1906,MPSV,17,1477,Akofs Santos,69,1007,ASMRO25-121,,678,402789877799.0,0,0.0,2025-05-08,2025-05-24,2025-05-09,2025-05-25,,servicos-arvore-de-natal-molhada,22,1906,recursos-embarcacoes,OS006000764235,servicos-arvore-de-natal-molhada/recursos-embarcacoes/empresa-akofs/mpsv-akofs-santos/OS006000764235/
31313,6000604610,22064,2,MER,10,7445,Inspecao de classe - final de ciclo visual det. conexao COL.SC2 X pontoon BE / P-20,2021-06-02,Inspeção de classe - final de ciclo,UN-BC - SEDE  Bacia,56,20428,682,P-20,284,327,620,P-20,Inspecoes de classe UN-BC 2021,SISTAC,43,871,SDSV,20,4015,Fulmar,166,3,,,1,2946663.0,1,2766305.0,2022-07-28,2024-08-29,2022-07-31,2024-09-01,2024-09-01,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000604610-RIDJ-PARCIAL,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-sistac/sdsv-fulmar/2022/QUINZENA14-14-07-AO-27-07/OS006000604610-RIDJ-PARCIAL/
91002,6000702701,18936,1,MIS,7,6571,Inspecao programada PIDF-1 [GL_MSP-RO-01/7-RO-14-RJS] / P-52,2023-12-01,Inspeção programada PIDF-1,UN-ES - SEDE  Espíri,57,10101,881,P-52,179,665,1770,Icpi dutos,P-52 / 2024,DOF,5,8910,RSV,27,25342,Skandi Carla,77,2213,SKCRO24-320,,547,36593279473.0,0,0.0,2024-08-31,2024-11-24,2024-09-01,2024-11-25,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,07-OS006000702701-SKCRO24-320,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-dof/rsv-skandi-carla/2024/QUINZENA16-22-08-AO-04-09/07-OS006000702701-SKCRO24-320/
88088,6000705847,21027,1,MIS,7,6571,Inspecao programada PIDR-2 GB_PNA-2/PNA-1-A / PNA-2,2023-12-27,Inspeção programada PIDR-2,UN-BC - SEDE  Bacia,56,20428,734,PNA-2,338,227,170,2.3 inspecao de dutos,PNA-2 / 2024,Fugro,25,2680,RSV,27,25342,Fugro Aquarius,121,579,FANA24-109,,25,3937197016.0,3,1865971220.0,2024-06-13,2024-06-15,2024-06-16,2024-06-16,2024-08-25,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000705847-FANA24-109,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-fugro/rsv-fugro-aquarius/2024/QUINZENA12-06-06-AO-19-06/OS006000705847-FANA24-109/
111848,6000736272,2580,2,EQS,19,6769,Conexao de jumper - HFL 7-TUP-122D-RJS FPSO Angra dos Reis,2024-09-17,Conexão de jumper - HFL,UN-BS -  EDISA II Sa,58,9299,120,7-TUP-122D-RJS,306,19,2147,7-TUP-122D-RJS,7-TUP-122D-RJS,DOF,5,8910,RSV,27,25342,Skandi Salvador,119,626,SALTUP25-025,,411,67269113321.0,0,0.0,2025-12-30,2025-12-30,2025-12-31,2025-12-31,,iesub-rsv,31,4310,recursos-embarcacoes,OS6000736272-SALTUP25-025,iesub-rsv/recursos-embarcacoes/empresa-dof/rsv-skandi-salvador/2025/INTERVENCAO/OS6000736272-SALTUP25-025/
77769,6000654437,26331,2,ESC,33,3944,Inspecao PIDR-4 (ESC) GL_P-51/7-MLS-211H-RJS boreste 7-MLS-211H-RJS P-51,2022-10-10,Inspeção PIDR-4 (ESC),UN-BC - SEDE  Bacia,56,20428,684,7-MLS-211H-RJS,1688,6,1283,Icpi dutos,P-51 / 2023,ply,52,1778,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,1,4350774.0,0,0.0,2023-11-23,2023-11-23,2023-11-26,2023-11-26,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,RL_PARCIAL_6000654437_INSPEÇÃO PIDR-4 (ESC) GL_P-517-MLS-211H-RJS Boreste  7-MLS-211H-RJS  P-51,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ply/2023/MEDICAO-11/RL_PARCIAL_6000654437_INSPEÇÃO PIDR-4 (ESC) GL_P-517-MLS-211H-RJS Boreste  7-MLS-211H-RJS  P-51/
90598,6000717329,19241,1,EQS,19,6769,Inspecao diferenciada - visual 9-MRL-204D-RJS/7-MRL-205HP-RJS / P-18,2024-04-09,Inspeção diferenciada - visual,UN-BC - SEDE  Bacia,56,20428,682,P-18,373,516,910,2.1 - insp. de equipamentos,P-18 / 2024,C-Innovation,0,8714,RSV,27,25342,Eland,81,1425,ELMRL24-231,,89,41110638275.0,2,5283041.0,2024-08-21,2024-12-17,2024-08-25,2024-12-18,2024-12-17,iesub-rsv,31,4310,recursos-embarcacoes,OS006000717329-ELMRL24-231,iesub-rsv/recursos-embarcacoes/empresa-c-innovation/rsv-eland/2024/INSPECAO-DIFERENCIADA-VISUAL/OS006000717329-ELMRL24-231/
89498,6000663228,20047,2,ANC,4,4367,Inspecao de linhas de ancoragem - trecho raso linha #01-VISUAL detalhada e dimensional / P-43,2022-12-14,Inspeção de linhas de ancoragem - trecho raso,UN-BC - SEDE  Bacia,56,20428,118,P-43,184,861,800,Escopo raso e fundo,P-43 / 2023,OceanPact,32,2862,RSV,27,25342,Austral Abrolhos,110,1272,AAbr23-069,,74,20190748541.0,0,0.0,2024-07-18,2024-07-18,2024-07-21,2024-07-21,,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS006000663228,sistemas-ancoragem/recursos-embarcacoes/empresa-oceanpact/rsv-austral-abrolhos/2023/P-43/INSPECAO-DE-LINHA-ANCORAGEM_ESCOPO-RASO_LINHA#01/OS006000663228/
56048,6000670913,34758,2,ANC,4,4367,Inspecao de linhas de ancoragem parcial para tensionamento - linha #04 / P-71,2023-02-23,Inspeção de linhas de ancoragem,UN-BS -  EDISA II Sa,58,9299,2000,P-71,308,296,2010,[1(O) oleo de itapu P-71],[1(O) oleo de itapu P-71 - 1-RJS-704],DOF,5,8910,AHTS,9,3727,Skandi Urca,130,413,SUitp23-019,,0,0.0,27,12095042146.0,2023-03-22,2023-03-22,2023-03-26,2023-03-26,2023-03-26,sistemas-ancoragem,16,4859,recursos-embarcacoes,OS 6000670913,sistemas-ancoragem/recursos-embarcacoes/empresa-dof/embarcacao-ahts-skandi-urca/2023/12 - INSPEÇÃO_DE_LINHAS_DE_ANC_PARCIAL_PARA_TENSIONAMENTO-LINHA_#04-P-71/OS 6000670913/
67861,6000685409,30399,1,EQS,19,6769,Intervencao em equipamentos instalados manuseio de valvulas 7-CHT-9H-ESS P-58,2023-06-26,Intervenção em equipamentos instalados,UN-ES - SEDE  Espíri,57,10101,65,7-CHT-9H-ESS,1270,79,1471,7-CHT-9H-ESS UEH,7-CHT-9H-ESS,C-Innovation,0,8714,RSV,27,25342,Normand Poseidon,102,533,NPCHT23-075,,373,220057156777.0,0,0.0,2023-07-26,2023-07-27,2023-07-30,2023-07-30,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000685409-NPCHT23-075,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-c-innovation/rsv-normand-poseidon/2023/QUINZENA14-30-06-AO-13-07/OS006000685409-NPCHT23-075/
70274,6000643431,29843,1,ESC,33,3944,Inspecao PIDR-4 (ESC) PO_7-RO-40-RJS/P-52 boreste / P-52,2022-06-30,Inspeção PIDR-4 (ESC),UN-ES - SEDE  Espíri,57,10101,881,P-52,179,665,1770,P-52 - dutos,Icpi - D&E / UN-ES 2022,ply,52,1778,FRENTE-ESCALADA,39,3859,Fesc,88,3859,,,2,5373917.0,0,0.0,2023-08-17,2023-08-22,2023-08-20,2023-08-27,,manutencao-inspecao-submarina,26,29290,frente-escalada-fesc,RL_6000643431_INSPEÇÃO PIDR-4 (ESC) PO_7-RO-40-RJSP-52 Boreste  P-52,manutencao-inspecao-submarina/frente-escalada-fesc/empresa-ply/2023/MEDICAO-08/RL_6000643431_INSPEÇÃO PIDR-4 (ESC) PO_7-RO-40-RJSP-52 Boreste  P-52/
87541,6000696061,21462,4,MIS,7,6571,Conexao de linha fchdl IA (MSI-M2-03) 8-MLS-81HP-RJS FPSO anna nery,2023-10-10,Conexão de linha,UN-BC - SEDE  Bacia,56,20428,684,8-MLS-81HP-RJS,1200,27,986,8-MLS-81HP-RJS IA,MRL-REVIT-M2 | MLS-81HP | 8-MLS-81HP-RJS,Oceaneering,3,1695,RSV,27,25342,CBO Isabella,72,704,CIMLS24-047,,567,830006446037.0,0,0.0,2024-05-31,2024-05-31,2024-06-02,2024-06-02,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS006000696061-CIMLS24-047,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceaneering/rsv-cbo-isabella/2024/QUINZENA10 01-05-AO-14-05/OS006000696061-CIMLS24-047/
102893,6000755036,9857,2,OCN,13,1337,Instalacao de acessorios instalacao de bandeja 8-BUZ-27D-RJS P-76,2025-01-29,Instalação de acessórios,BUZIOS/PRODUÇÃO - SE,59,4755,1057,8-BUZ-27D-RJS,439,15,1958,P-76/2025 opex,P-76/2025 opex,Oceânica,2,5281,SINS,28,1720,Oceanica Sub Vi,73,774,BVIBUZ25-018,,78,58502419449.0,0,0.0,2025-05-21,2025-05-21,2025-05-22,2025-05-22,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS6000755036-SUBVIBUZ25-018,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sins-oceanica-sub-vi/2025/QUINZENA07-07-05-AO-20-05/OS6000755036-SUBVIBUZ25-018/
106632,6000717674,7015,1,MER,10,7445,Inspecao interm casco - CVI - chapeamento cost. ext. flut. de BB col. PC4/PC5 / P-40,2024-04-12,Inspeção interm casco - CVI - chapeamento,UN-BC - SEDE  Bacia,56,20428,684,P-40,185,818,1070,Ciclo intermediario - 2025,P-40 / 2024,Oceânica,2,5281,SINS,28,1720,Oceanica Sub Vi,73,774,BVIMLS25-104,,8,2777851773.0,0,0.0,2025-08-19,2025-08-21,2025-08-20,2025-08-22,,manutencao-inspecao-submarina,26,29290,recursos-embarcacoes,OS6000717674-SUBVIMLS25-104,manutencao-inspecao-submarina/recursos-embarcacoes/empresa-oceanica/sins-oceanica-sub-vi/2025/QUINZENA13-13-08-AO-26-08/OS6000717674-SUBVIMLS25-104/
